,url,label
0,http://ofertsnovasmagazine.com/produtos-loja.php?linkcompleto=smartphone-samsung-galaxy-j5-pro-32gb-dourado-dual-chip-4g-cam-13mp-tela-52-hd-proc-octa-core/p/1555366/te/glxj/&amp;id=11,1
1,http://bancoestados.com/,1
2,http://www.startwith1.com/wp-admin/js/send@file/WeTransfr/?email=abuse@FPIEC.COM,1
3,http://pme1.mail.tpimidia.com/cgi-bin/ed/c.pl?269863805-572-eDocFBack2_314CD6B8_9148289_3574_alessandro.jefferson@hotmail.com,1
4,http://isense-tech.com/admin/login.php?cmd=login_submit&amp;id=eaa24b1cb13dc9926c4757eb68553199eaa24b1cb13dc9926c4757eb68553199&amp;session=eaa24b1cb13dc9926c4757eb68553199eaa24b1cb13dc9926c4757eb68553199,1
5,http://www.tecnophoneperu.com/,1
6,http://superiorsolutionspro.com/3030/online/update/security-update/chsas/,1
7,http://semestapalet.com/wp-includes/js/jcrop/aol.com/aol/index.php?action=login,1
8,http://apostile-haga.ro/wp-includes/images/wlw/hotis/index.php,1
9,http://tcwrcgeneralcontractors.com/images/cache/admin/DHL%20AUTO/dhl.php?rand=13InboxLightaspxn.1774256418&amp;;fid.4.1252899642&amp;;fid=1&amp;%2,1
10,http://www.acharyabbs.ac.in/,1
11,http://www.mywatchdealer.com/css/extend.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&login=&loginID=&.rand=13InboxLight.aspx?n=1774256418&fid=4,1
12,http://propublico.pl/wp-content/uploads/2013/corrige/?cliente=abuse@ig.com.br,1
13,http://www.fattyhansen.com/wp-includes/Text,1
14,http://certidoesrapidas.com.br/confirm.php,1
15,http://www.greendatainfo.com/file/folder/7b7adf0f2b466d1461eae7dcc85b77d4,1
16,https://www.drive-links.com/,1
17,http://kuiper-online.eu/SecuredFile/straighdropbox/,1
18,http://www.mazasworld.com/pagedoc/83acbb05cac8f06067bc974e51a613b1,1
19,http://mess-reply-net.myfreesites.net,1
20,https://sites.google.com/site/notificationforyou41874654/,1
21,http://mobile.free.fr.oreo-e-assistance.net/,1
22,http://chapaccd.com/filee/930340ea8df268a11027af79495383c6/,1
23,http://www.reset-form.com/FR/0017dfd3f47ab10abdee3c3bcab5ade5-|0017dfd3f47ab10abdee3c3bcab5ade5,1
24,http://customers-supports.com/webapps/3b3ce/websrc,1
25,http://pandavillage.org/googledoc/?89a54d35b6e58927b86b2909397957de47776ba6,1
26,http://esdrastreinamento.com.br/wp-admin/user/js/dhl/cmd-login=4078f0e0de091e35402443ef5f168fc1/tracking.php,1
27,http://thiscreativelifemedia.com/wp-content/themes/judge/china/index.php?login=abuse@eee.com,1
28,http://51jianli.cn/images/?us.battle.net/login=,1
29,http://itacredsp.webnode.com/contato,1
30,http://martelhooktool.com/shadowbox/666/index_en.html,1
31,http://www.informatio-consortium.net/online-banking/c143b98cfced2a5ecef46f4297a0ca79/login.php?cmd=login_submit&id=f12eb30209cef19bfe3205bc6de10d54f12eb30209cef19bfe3205bc6de10d54&session=f12eb30209cef19bfe3205bc6de10d54f12eb30209cef19bfe3205bc6de10d54,1
32,http://maria-chelyapinaru.432.com1.ru/wellss/9fd2b931353d2708bac65033b5d63503/,1
33,http://devoltreffer.com/dashboard,1
34,http://20673.xc.mieseng.com/xiaz,1
35,http://ak.imgfarm.com/images,1
36,http://ak.imgfarm.com/images,1
37,http://d13s98z2lzti92.cloudfront.net,1
38,http://files.uniblue.com/cm/marimedia-an/speedupmypc/mar_an_es_01/setup,1
