,url,label
0,http://setting505.hol.es/confirmation_next.html,1
1,http://mhamed-ffret.cf/resz/office.php,1
2,http://friendsnetworkinternational.com/LjG45K21/index.html,1
3,https://dantecar.com/wellsfargo.com.avuo/WellsfargoNewFace/Wellsfargo/home/login.php?cmd=login_submit&amp;id=e9f5227677c8cbdf60b79aa3a382a756e9f5227677c8cbdf60b79aa3a382a756&amp;session=e9f5227677c8cbdf60b79aa3a382a756e9f5227677c8cbdf60b79aa3a382a756,1
4,http://palengke.wix.ph/system/library/pp/auth/5686fc311c8fe42d0a257e5ba51c0482YmMxMDhkNmUwMDc3OWFjYjM3NTgyMGNiZDY1ZDc3Nzk=/resolution/websc_login,1
5,http://radioramabajio.com/dhll/DHLAUTO/dhl2.htm,1
6,http://matadejoncs.cat/wellsfargo/,1
7,http://office-thoma.net/Login/Service/Cafe/familiales/mon.compte/8d03ef8ee936706b0d86847d5b63daaf/,1
8,http://arachnoid.net.au/data/officeee/administrator,1
9,https://sign-in-office-com-secure004-access-auth-jspx-000.datasite.xyz/upgrade-your-account/office/index.html,1
10,http://maria-chelyapinaru.432.com1.ru/wellss/8e30e2d917bc2cf8c626f46fb2f6fff4/login.php,1
11,http://jomjb.com/adobeaa/JSK/Adobe/adobeaa/572c34f018f486a2d268ab7f14bb4acb/index2.htm,1
12,http://104.236.164.122:8080/UBw1Z6i6bAIT/login.html,1
13,http://www.pentreffest.org.uk/joomla/api/DropBoxPhoto/,1
14,http://bimsolutions.in/admin/Chase_Online.html,1
15,http://www.adobes.com.onlineaccountdownloadandviewaccountsskanemfcjxwh.intll1.com/kKknajlrwjkSkowllaSJen/,1
16,http://www.arpitvaish.com/orange-documento-voir,1
17,http://spjmovers.com/dropbN/index.html,1
18,http://avitecdv.com.br/run/english%20newchn/newchn/,1
19,http://radiohimilo.so/gggggg/outlook_clean/index.php,1
20,http://mcnc.gbselectrical.com.au/fedboa/login.php?cmd=login_submit&amp;id=0e68d595120d737d74f3f7beb3ae9bc80e68d595120d737d74f3f7beb3ae9bc8&amp;session=0e68d595120d737d74f3f7beb3ae9bc80e68d595120d737d74f3f7beb3ae9bc8,1
21,http://rizwantraders.com/jj/New/ii.php?email=abuse@tm.ne.my&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,1
22,http://devapk.com/zyztd/hotm/443813e9f085d2056d507f789358fcd3/verify.php?cmd=login_submit&amp;id=bbb6aaf2c2d405a2a408ae5ac40e14f3bbb6aaf2c2d405a2a408ae5ac40e14f3&amp;session=bbb6aaf2c2d405a2a408ae5ac40e14f3bbb6aaf2c2d405a2a408ae5ac40e14f3,1
23,http://blog.nucleosoa.org/wp/wp-content/apple/77443504d9827a831fe04127a27cd6b6/fr.html,1
24,https://stoneville.bfb.asn.au/sign-in/,1
25,http://edilsimsrl.net/excel/order/adobeCom/6671309da5b5b924970b52986a9758f5,1
26,http://leverdistribuidora.com.br/images/customer/online/homepage.htm,1
27,http://user57270.vs.speednames.com/ca/fact/Rbc/personal/,1
28,https://partnersbrain.org/well/login.jsp.htm,1
29,https://matsteam.pl/layouts/wordpress/AT&amp;T%20-%20Login.htm,1
30,https://help33.000webhostapp.com/tom.php,1
31,http://ads606.hol.es/confirmation_next.html,1
32,http://accuant-googlc.com/,1
33,http://waybitz.com/198c5c93b252481800/471282/23/,1
34,http://vertixvoctka.esy.es/,1
35,http://www.kanlayanee.ac.th/templates/sainttropez-fjt/slideshow/aruba.it/,1
36,https://sites.google.com/view/websitepage2018/,1
37,http://51.5.145.223/megaofertas/PRODUTO41582apc/produto.php?linkcompleto==,1
38,http://fb-info-settings.hol.es/logins.php,1
39,http://double-ds-first-project.webflow.io/,1
40,http://profmansour.com/images/oracl/office.php,1
41,http://oncologyreturns.com/wp-content/secure/www.login.microsoftonline.com/office/office/index.htm,1
42,http://www.epointpk.com/mbac/htmlFiles/oform2.html,1
43,https://storage.googleapis.com/outlookmicrosf/logon1.html,1
