,url,label
0,http://t4wblqubhkni.lescarles.com:8080/BARL5noBwXyh/login.html,1
1,http://blog.nucleosoa.org/wp/wp-content/apple/77443504d9827a831fe04127a27cd6b6/fr.html,1
2,http://201.16.246.245/www.americanas.com.br/compras-online-promocao/zn1/produto/011/5415152/6521659865634/1185748755415414/fas78f4sag54gh/fsdaf1sdag1581ag745aeh/Smartphone-Samsung-J-7-Pro.html?,1
3,http://unnuevopacto.org/_error/css/Secure/,1
4,http://yulianadian.com/aaa/newchase/login.php?cmd=login_submit&id=721c64bf0e06bbf2233d7056ec776589721c64bf0e06bbf2233d7056ec776589&session=721c64bf0e06bbf2233d7056ec776589721c64bf0e06bbf2233d7056ec776589,1
5,https://merajugaad.tk/wp-includes/js/invoice/docusign/docusign/,1
6,http://docomo-security.com/,1
7,http://365change.today/,1
8,https://fruive.info/marxokubo/project/onedrive_file/xb/3c457d4b78edb5820cfb1c0576b5279a,1
9,http://abraham12.com/owa/12/12/pass.php,1
10,http://www.dutchtackle.com/wp/ba85e4e0cd9ba902a1f24aadae5d6415Y2UzZjg2OWNiNzZkYTVjMDU0NGQwNjg1YWU3YzA2Yjk=/myaccount/websc_login/,1
11,http://www.genexdoors.com/ijebu/index.htm,1
12,http://www.aahjf.net/media/system/swf/online/account/login.php?cmd=login_submit&amp;id=eb6f253945d72914fc3b0fa155679037eb6f253945d72914fc3b0fa155679037&amp;session=eb6f253945d72914fc3b0fa155679037eb6f253945d72914fc3b0fa155679037,1
13,http://atthesametimthat.com/ym/login.php?cmd=login_submit&amp;id=0201da440e9f08bd2326f3dc1d6ed2d80201da440e9f08bd2326f3dc1d6ed2d8&amp;session=0201da440e9f08bd2326f3dc1d6ed2d80201da440e9f08bd2326f3dc1d6ed2d8,1
14,http://www.civilengineeringiit.com/roz/61cf5eb82326358e590acc8503fc7194/,1
15,http://mobile.free.baparisappli.com/moncompte/impaye/7cce769701c979964094dce9e6e92ac3,1
16,http://mail.corporatesolutionsny.com/.w/w/new=season/bxb_logOnS=01022225/AUTH/login.php?cmd=login_submit&amp;id=73213ebaa9e68698ddce9b3312f870fa73213ebaa9e68698ddce9b3312f870fa&amp;session=73213ebaa9e68698ddce9b3312f870fa73213ebaa9e68698ddce9b3312f870fa,1
17,http://francehq.beget.tech/appmanager/ameli/c09a03553cd3f6e8e4dc4e18eda33333,1
18,http://remboursement.infosbfa.beget.tech/756a8429cdb33c34b36a1659c5dd945b/,1
19,http://www.civilengineeringiit.com/roz/6d0fecb66fbca13ec8bea4e3d33d5a40/,1
20,http://breakinggood.ga/nalay/Indezx.html,1
21,http://www.dutchtackle.com/web/46d16d22a4860cfb7ab184010cfdf613NjkyOGQ3YTAwNTgyZWQ4MmY0OWJiZDk1NWM5YzdjYzk=/referrer.php?MTUwMDU1MTQy=secured,1
22,http://www.morningstar-farm.com/wp-content/themes/conflictedkc.html,1
23,http://loftcafe.com.au/wp-admin/direct/auth/validate/update/Bank_Of_America/verification/9B24BA5CBE3891025D49/index.php?country.x=US-United%20States&amp;lang.x=en,1
24,http://techistorm.com/wp-includes/Life/dropbox-updated/docu/,1
25,http://facebook.getoffer.info/0BBE3fee4B/,1
26,http://chaseonlinebanking.doorex.sa/5c04a6d5988c46be0f2a04979e62ca31ZjU4MTU3MjdmOTFhZGQxMTk1OTkyMjdhZGUxZTYyMmM=/questions.php?cmd=_account-details&amp;session=3287e61666d6538427e185d70b7174c2&amp;dispatch=b2b4fece61698e9295d67d4828cffa1fc00fd222,1
27,https://qawafil.org/,1
28,http://stallhanna.se/includes/Microsoft-Excel,1
29,http://www.friendorsement.com/wp-admin/maint/HTMLb/d41d8cd98f00b204e9800998ecf8427e/Up-dating2.php,1
30,http://net24particulares.com,1
31,https://t.irtye.com/aiqlvmvhvl?nopop=1&amp;nopop=1&amp;nopop=1&amp;nopop=1&amp;offer_id=3785&amp;aff_id=39274&amp;bo=&amp;campaign_id=2756,1
32,http://lawrencesisters.com.au/cgii/docusi/10e9fff73124151953da2c7c39d4de07/login.php?cmd=login_submit&amp;id=2f76d9c05ecba216b0fe5c95c9ec13872f76d9c05ecba216b0fe5c95c9ec1387&amp;session=2f76d9c05ecba216b0fe5c95c9ec13872f76d9c05ecba216b0fe5c95c9ec1387,1
33,http://images2.imgbox.com/cf/29/yD1aZyU5_o.png,1
34,http://ds04.projectstatus.co.uk/ukdancersforhire/wp-content/uploads/2018/leopoldvillemr.html,1
35,http://agauto.ee/ogd/index.html,1
36,http://talak.usa.cc/fm/attiinnddeexx.php,1
37,http://lotteryhelpersclub.com/re/,1
38,http://random.random.ntaxf.eu/,1
39,http://ionk.000webhostapp.com/g,1
40,https://www.rnc.edu.np/Paypal.com/Support/Paypal/Team_Help/signin/,1
41,http://planitsolutions.co.nz/Service-Report-40749/,1
42,https://sites.google.com/site/recoveryyouracccount/,1
43,http://2007-mobile.com/,1
44,https://sites.google.com/view/facebook-page-service/home,1
45,http://www.gungeek.net/home/js/Dropbox/index.html,1
46,http://homemoveproperty.co.uk/cgi/data/TXprMk5UWTBNemMwTmpnPQ==,1
47,http://docmoimoi.000webhostapp.com/mac/FileOneDrive/OneDrive/OneDrive_/Drivefile/OF.htm,1
48,http://giftsguru.co.uk/wp-admin/css/.css/excel.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4,1
49,http://pennyboxapp.com/js/alibaba/vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc.php?.rand=13vqcr8bp0gud&amp;cbcxt=mai&amp;email=abuse@prakashtextiles.com%20&amp;id=64855&amp;lc=1033&amp;mkt=en-us&amp;snsc=1,1
50,http://ezorganix.com/trustpass.html,1
51,http://housingfinancecommission.com/secured/microsoftexcelverification/login.php,1
52,https://www.gedlynk.org/osh/NEWYAHOO/Yahoo!MailUpgrade.html,1
53,http://ebill.update.musthavetrades.com/login.php,1
54,http://mrgoblok.co.vu/Payment-update-0.html?=10065877425?fb_source=bookmark_apps,1
55,http://dosi.development.subhosting.net/wp-includes/css/zx/xz/chines/index.php?login=info@medicalconcept.com,1
56,http://www.vineyard-garden.com/images/da4da3b993049a48f5b275bbcc49e9ab/,1
57,http://www.live.jyesmith.com/,1
58,http://ado-beunlockauthorzed.000webhostapp.com/,1
59,http://www.greendatainfo.com/file/folder/721d760cafa0a24d83d55c2b8462ac71,1
60,https://kellyhoey1.000webhostapp.com/op/gdoc/Arch/Archive/index.php,1
61,https://drive.google.com/file/d/0BzvkYtxLTJZjTl9CZ3BxcmV4Z28/view?usp=sharing,1
62,http://mrsbusyb.000webhostapp.com/pdf/44304bd649729a8b2b3baad09416ec0c/,1
63,https://www.bimbrand.com/wp-admin/service/,1
64,http://www.qponn.net/config/online/300308dff2f464ff22433eb64d8eb61f,1
65,https://rep.superappbox.com,1
66,http://raydiaz.com.ve/web,1
67,http://www.cartuchosytoner.net/wp-content/blogs.dir/Recover/index.php,1
68,http://yatharthhospital.com/admin/Inloggen-Wachtwoord/,1
69,http://www.maskarch.com/DropBox/,1
70,http://warrenpolice.com/administrator/Update-Your-Accounte/aliexpress/payment.php?df4cc48c24121eeede,1
71,http://www.cprpt.com/FCBNC/10000/unsubscribe.asp?e=abuse@ATMC.NET,1
72,http://nnmd.000webhostapp.com/Hotmail/Sign%20in%20to%20your%20Microsoft%20account.html,1
73,http://sarayamarketing.com/facebook/,1
74,http://www.thelulusband.com/wp-admin/css/colors/coffee/dropbox/domain/login.php,1
75,http://www.facebook.gothguide.com/,1
76,http://mcafeecomactivate.com/,1
77,http://positiveemotionsfitnessandspa.com/administrator/components/com_admin/views/pdf/error.php,1
78,http://yamanager.ru/js/clientebay/client/b0c3ab93ea160c69e3f2f7508f8f15c2/index2.html,1
79,http://cristofoli.it/modules/mod_login/donation,1
80,http://ok-investment.com/wp-content/uploads/DHL/login.php,1
81,http://www.makeuptipsbykittu.com/etisalatT/loginN/dcnn/login.php?cmd=login_submit&amp;id=a440d60fe0bbd46ee328c57b9d97a957a440d60fe0bbd46ee328c57b9d97a957&amp;session=a440d60fe0bbd46ee328c57b9d97a957a440d60fe0bbd46ee328c57b9d97a957,1
82,http://www.focuspowerprogram.com/success%20file/mail/,1
83,https://www.aviationeg.com/img/about/rfq/others/m.i.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&username=&username1=&.rand=13InboxLight.aspx?n=1774256418&fid=4,1
84,http://2tothe5th.com/twelveintuitions/wp-content/yahoo/T/Y1.html,1
85,http://game-cheats.org/OldBackup/aim/cti.html,1
86,https://sites.google.com/site/fbsafetylock/,1
87,http://50.59.195.44/acdelco/java/,1
88,http://inmyway.org/assets/auto/9951d69c1c958c84ca0f7a22a7a7d2a5/pdf.php?h=,1
89,http://perfect-pixel.be/blog/red.html,1
90,http://alhadigroup.net/mas/adobe pdf/index.php,1
91,http://itsitezsaccounts.myfreesites.net/,1
92,http://mail-or.myfreesites.net/,1
93,http://xusimo.000webhostapp.com/Office365.php,1
94,http://india-webdev.com/biomega/wp-admin/js/basta/79e560/en/c207251aeca8c99bfdb47a02bd710755/,1
95,https://sites.google.com/site/wwwpageconfirms09342/,1
96,http://searchofbeauty.com/secure/cp-session,1
97,http://s.free.fr/aQ8s4jGN,1
98,http://regenfield.com/wp-content/Update-Your-Account/amelii/index_2.html,1
99,http://khanqahzakariya.lk/wpadmin/ex2017/login.php?cmd=login_submit,1
100,https://sites.google.com/site/facebooksafetyfds/,1
101,http://www.youroffer365.com/survey/fg45543/source=57b4462f221b89875443b630/subid=57b4462f221b89875443b630/nrp=5a3a47048f91795cf6945a8b,1
102,https://www.al-tayar.com/wordpress/wp-content/themes/tde/tlogin.htm,1
103,http://message-center.buysittinghome.com/new_message_ssl/index.php?login=neptune@abnetbd.com/?,1
